0.02,0.08,0.5
0.04,0.09,0.5
0.07,0.07,0.5
0.09,0.09,0.5
0.12,0.07,0.5
0.14,0.07,0.5
0.17,0.06,0.5
0.19,0.08,0.5
0.21,0.09,0.5
0.24,0.1,0.5
0.26,0.08,0.5
0.29,0.1,0.5
0.31,0.11,0.5
0.34,0.13,0.5
0.36,0.12,0.5
0.39,0.12,0.5
0.41,0.09,0.5
0.43,0.08,0.5
0.46,0.08,0.5
0.48,0.1,0.5
0.51,0.12,0.5
0.53,0.11,0.5
0.56,0.09,0.5
0.58,0.08,0.5
0.61,0.07,0.5
0.63,0.09,0.5
0.65,0.11,0.5
0.68,0.15,0.5
0.7,0.15,0.5
0.73,0.11,0.5
0.75,0.06,0.5
0.78,0.05,0.5
0.8,0.07,0.5
0.83,0.08,0.5
0.85,0.09,0.5
0.87,0.06,0.5
0.9,0.1,0.5
0.92,0.14,0.5
0.95,0.15,0.5
0.97,0.13,0.5
1,0.1,0.5
1.02,0.1,0.5
1.05,0.11,0.5
1.07,0.09,0.5
1.09,0.08,0.5
1.12,0.09,0.5
1.14,0.09,0.5
1.17,0.11,0.5
1.19,0.12,0.5
1.22,0.14,0.5
1.24,0.13,0.5
1.26,0.11,0.5
1.29,0.09,0.5
1.31,0.1,0.5
1.34,0.1,0.5
1.36,0.1,0.5
1.39,0.12,0.5
1.41,0.11,0.5
1.44,0.12,0.5
1.46,0.08,0.5
1.48,0.06,0.5
1.51,0.07,0.5
1.53,0.06,0.5
1.56,0.09,0.5
1.58,0.07,0.5
1.61,0.07,0.5
1.63,0.07,0.5
1.66,0.08,0.5
1.68,0.09,0.5
1.7,0.08,0.5
1.73,0.07,0.5
1.75,0.09,0.5
1.78,0.11,0.5
1.8,0.11,0.5
1.83,0.09,0.5
1.85,0.11,0.5
1.88,0.08,0.5
1.9,0.08,0.5
1.92,0.06,0.5
1.95,0.09,0.5
1.97,0.12,0.5
2,0.13,0.5
2.02,0.13,0.5
2.05,0.13,0.5
2.07,0.12,0.5
2.1,0.12,0.5
2.12,0.16,0.5
2.14,0.14,0.5
2.17,0.13,0.5
2.19,0.11,0.5
2.22,0.08,0.5
2.24,0.08,0.5
2.27,0.06,0.5
2.29,0.09,0.5
2.31,0.09,0.5
2.34,0.09,0.5
2.36,0.09,0.5
2.39,0.12,0.5
2.41,0.13,0.5
2.44,0.14,0.5
2.46,0.11,0.5
2.49,0.11,0.5
2.51,0.13,0.5
2.53,0.13,0.5
2.56,0.12,0.5
2.58,0.12,0.5
2.61,0.09,0.5
2.63,0.09,0.5
2.66,0.09,0.5
2.68,0.1,0.5
2.71,0.1,0.5
2.73,0.11,0.5
2.75,0.11,0.5
2.78,0.13,0.5
2.8,0.14,0.5
2.83,0.16,0.5
2.85,0.19,0.5
2.88,0.18,0.5
2.9,0.16,0.5
2.93,0.13,0.5
2.95,0.11,0.5
2.97,0.12,0.5
3,0.12,0.5
3.02,0.13,0.5
3.05,0.13,0.5
3.07,0.11,0.5
3.1,0.11,0.5
3.12,0.13,0.5
3.15,0.16,0.5
3.17,0.15,0.5
3.19,0.15,0.5
3.22,0.14,0.5
3.24,0.19,0.5
3.27,0.17,0.5
3.29,0.17,0.5
3.32,0.15,0.5
3.34,0.18,0.5
3.36,0.19,0.5
3.39,0.19,0.5
3.41,0.2,0.5
3.44,0.2,0.5
3.46,0.23,0.5
3.49,0.23,0.5
3.51,0.26,0.5
3.54,0.25,0.5
3.56,0.26,0.5
3.58,0.28,0.5
3.61,0.3,0.5
3.63,0.29,0.5
3.66,0.27,0.5
3.68,0.25,0.5
3.71,0.25,0.5
3.73,0.24,0.5
3.76,0.27,0.5
3.78,0.28,0.5
3.8,0.31,0.5
3.83,0.33,0.5
3.85,0.37,0.5
3.88,0.36,0.5
3.9,0.36,0.5
3.93,0.34,0.5
3.95,0.37,0.5
3.98,0.37,0.5
4,0.36,0.5
4.02,0.4,0.5
4.05,0.4,0.5
4.07,0.41,0.5
4.1,0.39,0.5
4.12,0.42,0.5
4.15,0.45,0.5
4.17,0.47,0.5
4.2,0.49,0.5
4.22,0.48,0.5
4.24,0.5,0.5
4.27,0.52,0.5
4.29,0.53,0.5
4.32,0.58,0.5
4.34,0.55,0.5
4.37,0.61,0.5
4.39,0.56,0.5
4.42,0.59,0.5
4.44,0.6,0.5
4.46,0.62,0.5
4.49,0.68,0.5
4.51,0.69,0.5
4.54,0.71,0.5
4.56,0.71,0.5
4.59,0.76,0.5
4.61,0.79,0.5
4.63,0.79,0.5
4.66,0.79,0.5
4.68,0.8,0.5
4.71,0.85,0.5
4.73,0.87,0.5
4.76,0.91,0.5
4.78,0.96,0.5
4.81,0.98,0.5
4.83,1.04,0.5
4.85,1.05,0.5
4.88,1.09,0.5
4.9,1.12,0.5
4.93,1.13,0.5
4.95,1.17,0.5
4.98,1.16,0.5
5,1.23,0.5
5.03,1.24,0.5
5.05,1.32,0.5
5.07,1.32,0.5
5.1,1.35,0.5
5.12,1.39,0.5
5.15,1.41,0.5
5.17,1.46,0.5
5.2,1.44,0.5
5.22,1.48,0.5
5.25,1.5,0.5
5.27,1.53,0.5
5.29,1.61,0.5
5.32,1.66,0.5
5.34,1.7,0.5
5.37,1.71,0.5
5.39,1.75,0.5
5.42,1.85,0.5
5.44,1.89,0.5
5.47,1.94,0.5
5.49,1.94,0.5
5.51,1.97,0.5
5.54,1.97,0.5
5.56,1.99,0.5
5.59,2.09,0.5
5.61,2.15,0.5
5.64,2.22,0.5
5.66,2.21,0.5
5.68,2.26,0.5
5.71,2.29,0.5
5.73,2.28,0.5
5.76,2.34,0.5
5.78,2.37,0.5
5.81,2.43,0.5
5.83,2.4,0.5
5.86,2.38,0.5
5.88,2.41,0.5
5.9,2.44,0.5
5.93,2.52,0.5
5.95,2.5,0.5
5.98,2.56,0.5
6,2.53,0.5
6.03,2.55,0.5
6.05,2.6,0.5
6.08,2.61,0.5
6.1,2.66,0.5
6.12,2.58,0.5
6.15,2.62,0.5
6.17,2.59,0.5
6.2,2.6,0.5
6.22,2.63,0.5
6.25,2.62,0.5
6.27,2.66,0.5
6.3,2.63,0.5
6.32,2.67,0.5
6.34,2.69,0.5
6.37,2.68,0.5
6.39,2.7,0.5
6.42,2.66,0.5
6.44,2.7,0.5
6.47,2.68,0.5
6.49,2.68,0.5
6.52,2.69,0.5
6.54,2.64,0.5
6.56,2.7,0.5
6.59,2.64,0.5
6.61,2.69,0.5
6.64,2.66,0.5
6.66,2.67,0.5
6.69,2.65,0.5
6.71,2.59,0.5
6.73,2.59,0.5
6.76,2.55,0.5
6.78,2.59,0.5
6.81,2.62,0.5
6.83,2.62,0.5
6.86,2.61,0.5
6.88,2.54,0.5
6.91,2.56,0.5
6.93,2.5,0.5
6.95,2.51,0.5
6.98,2.49,0.5
7,2.44,0.5
7.03,2.46,0.5
7.05,2.42,0.5
7.08,2.48,0.5
7.1,2.44,0.5
7.13,2.44,0.5
7.15,2.44,0.5
7.17,2.38,0.5
7.2,2.39,0.5
7.22,2.33,0.5
7.25,2.32,0.5
7.27,2.27,0.5
7.3,2.25,0.5
7.32,2.26,0.5
7.35,2.23,0.5
7.37,2.26,0.5
7.39,2.21,0.5
7.42,2.22,0.5
7.44,2.21,0.5
7.47,2.17,0.5
7.49,2.23,0.5
7.52,2.21,0.5
7.54,2.26,0.5
7.57,2.18,0.5
7.59,2.14,0.5
7.61,2.16,0.5
7.64,2.14,0.5
7.66,2.16,0.5
7.69,2.1,0.5
7.71,2.12,0.5
7.74,2.08,0.5
7.76,2.07,0.5
7.78,2.12,0.5
