0.02,0.16,1
0.04,0.15,1
0.07,0.14,1
0.09,0.13,1
0.12,0.13,1
0.14,0.14,1
0.17,0.13,1
0.19,0.13,1
0.21,0.15,1
0.24,0.14,1
0.26,0.14,1
0.29,0.15,1
0.31,0.16,1
0.34,0.17,1
0.36,0.17,1
0.39,0.16,1
0.41,0.18,1
0.43,0.19,1
0.46,0.19,1
0.48,0.17,1
0.51,0.15,1
0.53,0.14,1
0.56,0.16,1
0.58,0.16,1
0.61,0.16,1
0.63,0.16,1
0.65,0.16,1
0.68,0.17,1
0.7,0.17,1
0.73,0.15,1
0.75,0.15,1
0.78,0.15,1
0.8,0.15,1
0.83,0.15,1
0.85,0.16,1
0.87,0.16,1
0.9,0.16,1
0.92,0.16,1
0.95,0.17,1
0.97,0.17,1
1,0.19,1
1.02,0.18,1
1.05,0.19,1
1.07,0.18,1
1.09,0.17,1
1.12,0.17,1
1.14,0.15,1
1.17,0.14,1
1.19,0.14,1
1.22,0.14,1
1.24,0.13,1
1.26,0.14,1
1.29,0.16,1
1.31,0.18,1
1.34,0.17,1
1.36,0.17,1
1.39,0.17,1
1.41,0.19,1
1.44,0.18,1
1.46,0.16,1
1.48,0.16,1
1.51,0.15,1
1.53,0.16,1
1.56,0.16,1
1.58,0.16,1
1.61,0.18,1
1.63,0.18,1
1.66,0.17,1
1.68,0.19,1
1.7,0.18,1
1.73,0.17,1
1.75,0.16,1
1.78,0.15,1
1.8,0.15,1
1.83,0.15,1
1.85,0.15,1
1.88,0.16,1
1.9,0.17,1
1.92,0.16,1
1.95,0.17,1
1.97,0.16,1
2,0.16,1
2.02,0.17,1
2.05,0.16,1
2.07,0.16,1
2.1,0.16,1
2.12,0.13,1
2.14,0.15,1
2.17,0.16,1
2.19,0.14,1
2.22,0.14,1
2.24,0.13,1
2.27,0.15,1
2.29,0.16,1
2.31,0.16,1
2.34,0.15,1
2.36,0.16,1
2.39,0.16,1
2.41,0.17,1
2.44,0.16,1
2.46,0.17,1
2.49,0.18,1
2.51,0.18,1
2.53,0.17,1
2.56,0.17,1
2.58,0.16,1
2.61,0.15,1
2.63,0.15,1
2.66,0.15,1
2.68,0.16,1
2.71,0.14,1
2.73,0.14,1
2.75,0.16,1
2.78,0.17,1
2.8,0.17,1
2.83,0.17,1
2.85,0.17,1
2.88,0.18,1
2.9,0.18,1
2.93,0.16,1
2.95,0.16,1
2.97,0.14,1
3,0.14,1
3.02,0.14,1
3.05,0.14,1
3.07,0.15,1
3.1,0.14,1
3.12,0.15,1
3.15,0.17,1
3.17,0.16,1
3.19,0.17,1
3.22,0.17,1
3.24,0.17,1
3.27,0.17,1
3.29,0.17,1
3.32,0.16,1
3.34,0.16,1
3.36,0.15,1
3.39,0.14,1
3.41,0.15,1
3.44,0.13,1
3.46,0.13,1
3.49,0.15,1
3.51,0.15,1
3.54,0.15,1
3.56,0.16,1
3.58,0.15,1
3.61,0.18,1
3.63,0.18,1
3.66,0.17,1
3.68,0.17,1
3.71,0.17,1
3.73,0.17,1
3.76,0.16,1
3.78,0.15,1
3.8,0.14,1
3.83,0.13,1
3.85,0.13,1
3.88,0.14,1
3.9,0.13,1
3.93,0.13,1
3.95,0.13,1
3.98,0.13,1
4,0.15,1
4.02,0.15,1
4.05,0.15,1
4.07,0.15,1
4.1,0.15,1
4.12,0.16,1
4.15,0.16,1
4.17,0.16,1
4.2,0.16,1
4.22,0.17,1
4.24,0.17,1
4.27,0.17,1
4.29,0.17,1
4.32,0.17,1
4.34,0.18,1
4.37,0.17,1
4.39,0.16,1
4.42,0.17,1
4.44,0.15,1
4.46,0.16,1
4.49,0.16,1
4.51,0.15,1
4.54,0.17,1
4.56,0.15,1
4.59,0.15,1
4.61,0.17,1
4.63,0.17,1
4.66,0.16,1
4.68,0.15,1
4.71,0.15,1
4.73,0.15,1
4.76,0.15,1
4.78,0.14,1
4.81,0.13,1
4.83,0.13,1
4.85,0.13,1
4.88,0.14,1
4.9,0.14,1
4.93,0.15,1
4.95,0.15,1
4.98,0.15,1
5,0.16,1
5.03,0.16,1
5.05,0.15,1
5.07,0.16,1
5.1,0.16,1
5.12,0.17,1
5.15,0.17,1
5.17,0.16,1
5.2,0.16,1
5.22,0.16,1
5.25,0.16,1
5.27,0.17,1
5.29,0.15,1
5.32,0.14,1
5.34,0.16,1
5.37,0.16,1
5.39,0.15,1
5.42,0.15,1
5.44,0.15,1
5.47,0.15,1
5.49,0.17,1
5.51,0.16,1
5.54,0.17,1
5.56,0.17,1
5.59,0.17,1
5.61,0.17,1
5.64,0.16,1
5.66,0.16,1
5.68,0.16,1
5.71,0.16,1
5.73,0.17,1
5.76,0.17,1
5.78,0.16,1
5.81,0.17,1
5.83,0.17,1
5.86,0.18,1
5.88,0.17,1
5.9,0.15,1
5.93,0.15,1
5.95,0.14,1
5.98,0.14,1
6,0.14,1
6.03,0.13,1
6.05,0.14,1
6.08,0.17,1
6.1,0.16,1
6.12,0.17,1
6.15,0.16,1
6.17,0.16,1
6.2,0.16,1
6.22,0.15,1
6.25,0.15,1
6.27,0.15,1
6.3,0.14,1
6.32,0.16,1
6.34,0.16,1
6.37,0.17,1
6.39,0.19,1
6.42,0.19,1
6.44,0.19,1
6.47,0.2,1
6.49,0.19,1
6.52,0.19,1
6.54,0.2,1
6.56,0.19,1
6.59,0.18,1
6.61,0.18,1
6.64,0.16,1
6.66,0.17,1
6.69,0.16,1
6.71,0.14,1
6.73,0.16,1
6.76,0.15,1
6.78,0.16,1
6.81,0.18,1
6.83,0.19,1
6.86,0.18,1
6.88,0.19,1
6.91,0.19,1
6.93,0.19,1
6.95,0.18,1
6.98,0.17,1
7,0.16,1
7.03,0.15,1
7.05,0.15,1
7.08,0.16,1
7.1,0.17,1
7.13,0.16,1
7.15,0.16,1
7.17,0.16,1
7.2,0.16,1
7.22,0.16,1
7.25,0.15,1
7.27,0.16,1
7.3,0.16,1
7.32,0.17,1
7.35,0.17,1
7.37,0.15,1
7.39,0.15,1
7.42,0.16,1
7.44,0.14,1
7.47,0.15,1
7.49,0.13,1
7.52,0.14,1
7.54,0.17,1
7.57,0.18,1
7.59,0.18,1
7.61,0.19,1
7.64,0.19,1
7.66,0.2,1
7.69,0.2,1
7.71,0.19,1
7.74,0.18,1
7.76,0.18,1
7.78,0.17,1
7.81,0.18,1
7.83,0.18,1
7.86,0.19,1
7.88,0.2,1
7.91,0.2,1
7.93,0.2,1
7.96,0.2,1
7.98,0.2,1
8,0.21,1
8.03,0.2,1
8.05,0.18,1
8.08,0.2,1
8.1,0.18,1
8.13,0.18,1
8.15,0.18,1
8.18,0.17,1
8.2,0.18,1
8.22,0.16,1
8.25,0.14,1
8.27,0.18,1
8.3,0.17,1
8.32,0.18,1
8.35,0.18,1
8.37,0.18,1
8.4,0.21,1
8.42,0.22,1
8.44,0.2,1
8.47,0.22,1
8.49,0.22,1
8.52,0.21,1
8.54,0.22,1
8.57,0.21,1
8.59,0.21,1
8.62,0.21,1
8.64,0.19,1
8.66,0.21,1
8.69,0.21,1
8.71,0.22,1
8.74,0.24,1
8.76,0.23,1
8.79,0.24,1
8.81,0.23,1
8.84,0.22,1
8.86,0.22,1
8.88,0.22,1
8.91,0.21,1
8.93,0.21,1
8.96,0.21,1
8.98,0.21,1
9.01,0.24,1
9.03,0.24,1
9.05,0.24,1
9.08,0.24,1
9.1,0.24,1
9.13,0.24,1
9.15,0.24,1
9.18,0.22,1
9.2,0.22,1
9.23,0.21,1
9.25,0.21,1
9.27,0.22,1
9.3,0.23,1
9.32,0.24,1
9.35,0.23,1
9.37,0.25,1
9.4,0.26,1
9.42,0.26,1
9.45,0.25,1
9.47,0.25,1
9.49,0.24,1
9.52,0.25,1
9.54,0.24,1
9.57,0.24,1
9.59,0.24,1
9.62,0.23,1
9.64,0.23,1
9.67,0.25,1
9.69,0.23,1
9.71,0.23,1
9.74,0.25,1
9.76,0.25,1
9.79,0.25,1
9.81,0.25,1
9.84,0.25,1
9.86,0.25,1
9.89,0.26,1
9.91,0.24,1
9.93,0.24,1
9.96,0.25,1
9.98,0.25,1
10.01,0.26,1
10.03,0.27,1
10.06,0.27,1
10.08,0.27,1
10.1,0.27,1
10.13,0.27,1
10.15,0.27,1
10.18,0.27,1
10.2,0.27,1
10.23,0.27,1
10.25,0.28,1
10.28,0.28,1
10.3,0.28,1
10.32,0.27,1
10.35,0.27,1
10.37,0.26,1
10.4,0.26,1
10.42,0.24,1
10.45,0.25,1
10.47,0.27,1
10.5,0.27,1
10.52,0.28,1
10.54,0.28,1
10.57,0.29,1
10.59,0.31,1
10.62,0.31,1
10.64,0.3,1
10.67,0.3,1
10.69,0.29,1
10.72,0.29,1
10.74,0.31,1
10.76,0.31,1
10.79,0.32,1
10.81,0.32,1
10.84,0.32,1
10.86,0.34,1
10.89,0.34,1
10.91,0.33,1
10.94,0.34,1
10.96,0.33,1
10.98,0.32,1
11.01,0.32,1
11.03,0.32,1
11.06,0.31,1
11.08,0.29,1
11.11,0.28,1
11.13,0.29,1
11.15,0.29,1
11.18,0.29,1
11.2,0.31,1
11.23,0.31,1
11.25,0.33,1
11.28,0.34,1
11.3,0.34,1
11.33,0.36,1
11.35,0.36,1
11.37,0.34,1
11.4,0.35,1
11.42,0.33,1
11.45,0.31,1
11.47,0.32,1
11.5,0.32,1
11.52,0.32,1
11.55,0.31,1
11.57,0.31,1
11.59,0.34,1
